Date,Close
09/06/2004 17:00:00,48.98
10/06/2004 17:00:00,58.77
11/06/2004 17:00:00,48.98
14/06/2004 17:00:00,48.98
15/06/2004 17:00:00,48.98
17/06/2004 17:00:00,39.18
18/06/2004 17:00:00,48.98
21/06/2004 17:00:00,48.98
24/06/2004 17:00:00,58.77
28/06/2004 17:00:00,58.77
08/07/2004 17:00:00,58.77
09/07/2004 17:00:00,68.57
12/07/2004 17:00:00,58.77
13/07/2004 17:00:00,68.57
14/07/2004 17:00:00,58.77
16/07/2004 17:00:00,58.77
19/07/2004 17:00:00,58.77
20/07/2004 17:00:00,68.57
21/07/2004 17:00:00,78.36
22/07/2004 17:00:00,68.57
26/07/2004 17:00:00,68.57
28/07/2004 17:00:00,68.57
29/07/2004 17:00:00,68.57
30/07/2004 17:00:00,78.36
02/08/2004 17:00:00,68.57
04/08/2004 17:00:00,68.57
06/08/2004 17:00:00,68.57
11/08/2004 17:00:00,68.57
12/08/2004 17:00:00,68.57
13/08/2004 17:00:00,68.57
17/08/2004 17:00:00,78.36
18/08/2004 17:00:00,68.57
20/08/2004 17:00:00,68.57
23/08/2004 17:00:00,58.77
24/08/2004 17:00:00,48.98
26/08/2004 17:00:00,58.77
27/08/2004 17:00:00,68.57
01/09/2004 17:00:00,68.57
02/09/2004 17:00:00,68.57
03/09/2004 17:00:00,68.57
06/09/2004 17:00:00,68.57
07/09/2004 17:00:00,58.77
08/09/2004 17:00:00,48.98
09/09/2004 17:00:00,48.98
10/09/2004 17:00:00,48.98
13/09/2004 17:00:00,39.18
15/09/2004 17:00:00,68.57
17/09/2004 17:00:00,48.98
20/09/2004 17:00:00,39.18
23/09/2004 17:00:00,39.18
27/09/2004 17:00:00,68.57
01/10/2004 17:00:00,29.39
04/10/2004 17:00:00,39.18
05/10/2004 17:00:00,39.18
06/10/2004 17:00:00,48.98
07/10/2004 17:00:00,48.98
08/10/2004 17:00:00,58.77
11/10/2004 17:00:00,58.77
12/10/2004 17:00:00,48.98
13/10/2004 17:00:00,48.98
15/10/2004 17:00:00,58.77
18/10/2004 17:00:00,48.98
19/10/2004 17:00:00,48.98
20/10/2004 17:00:00,48.98
21/10/2004 17:00:00,48.98
22/10/2004 17:00:00,48.98
26/10/2004 17:00:00,48.98
27/10/2004 17:00:00,48.98
28/10/2004 17:00:00,48.98
29/10/2004 17:00:00,48.98
01/11/2004 17:00:00,48.98
02/11/2004 17:00:00,48.98
03/11/2004 17:00:00,58.77
04/11/2004 17:00:00,58.77
05/11/2004 17:00:00,48.98
08/11/2004 17:00:00,58.77
10/11/2004 17:00:00,58.77
11/11/2004 17:00:00,58.77
12/11/2004 17:00:00,58.77
15/11/2004 17:00:00,48.98
16/11/2004 17:00:00,48.98
17/11/2004 17:00:00,48.98
18/11/2004 17:00:00,48.98
22/11/2004 17:00:00,48.98
23/11/2004 17:00:00,58.77
24/11/2004 17:00:00,48.98
25/11/2004 17:00:00,58.77
26/11/2004 17:00:00,68.57
29/11/2004 17:00:00,68.57
30/11/2004 17:00:00,68.57
01/12/2004 17:00:00,68.57
02/12/2004 17:00:00,68.57
03/12/2004 17:00:00,68.57
06/12/2004 17:00:00,68.57
07/12/2004 17:00:00,78.36
08/12/2004 17:00:00,68.57
09/12/2004 17:00:00,78.36
10/12/2004 17:00:00,78.36
13/12/2004 17:00:00,78.36
14/12/2004 17:00:00,78.36
15/12/2004 17:00:00,68.57
17/12/2004 17:00:00,97.95
20/12/2004 17:00:00,127.34
21/12/2004 17:00:00,117.54
22/12/2004 17:00:00,137.13
23/12/2004 17:00:00,137.13
24/12/2004 17:00:00,97.95
28/12/2004 17:00:00,97.95
29/12/2004 17:00:00,88.16
30/12/2004 17:00:00,88.16
31/12/2004 17:00:00,88.16
03/01/2005 17:00:00,88.16
04/01/2005 17:00:00,88.16
05/01/2005 17:00:00,78.36
06/01/2005 17:00:00,88.16
07/01/2005 17:00:00,88.16
10/01/2005 17:00:00,78.36
11/01/2005 17:00:00,78.36
12/01/2005 17:00:00,78.36
13/01/2005 17:00:00,78.36
14/01/2005 17:00:00,97.95
17/01/2005 17:00:00,137.13
18/01/2005 17:00:00,107.75
19/01/2005 17:00:00,117.54
20/01/2005 17:00:00,107.75
21/01/2005 17:00:00,117.54
24/01/2005 17:00:00,117.54
25/01/2005 17:00:00,97.95
26/01/2005 17:00:00,88.16
27/01/2005 17:00:00,97.95
28/01/2005 17:00:00,97.95
31/01/2005 17:00:00,97.95
01/02/2005 17:00:00,117.54
02/02/2005 17:00:00,117.54
03/02/2005 17:00:00,117.54
04/02/2005 17:00:00,107.75
07/02/2005 17:00:00,107.75
08/02/2005 17:00:00,117.54
09/02/2005 17:00:00,117.54
10/02/2005 17:00:00,107.75
11/02/2005 17:00:00,107.75
14/02/2005 17:00:00,117.54
15/02/2005 17:00:00,107.75
16/02/2005 17:00:00,117.54
17/02/2005 17:00:00,107.75
18/02/2005 17:00:00,117.54
25/02/2005 17:00:00,107.75
28/02/2005 17:00:00,107.75
01/03/2005 17:00:00,107.75
02/03/2005 17:00:00,107.75
03/03/2005 17:00:00,107.75
04/03/2005 17:00:00,107.75
07/03/2005 17:00:00,117.54
09/03/2005 17:00:00,117.54
10/03/2005 17:00:00,117.54
11/03/2005 17:00:00,107.75
14/03/2005 17:00:00,107.75
15/03/2005 17:00:00,107.75
16/03/2005 17:00:00,107.75
17/03/2005 17:00:00,117.54
18/03/2005 17:00:00,107.75
22/03/2005 17:00:00,107.75
23/03/2005 17:00:00,117.54
24/03/2005 17:00:00,137.13
29/03/2005 17:00:00,127.34
30/03/2005 17:00:00,137.13
31/03/2005 17:00:00,137.13
01/04/2005 17:00:00,137.13
04/04/2005 17:00:00,127.34
05/04/2005 17:00:00,127.34
06/04/2005 17:00:00,127.34
07/04/2005 17:00:00,127.34
08/04/2005 17:00:00,137.13
11/04/2005 17:00:00,137.13
12/04/2005 17:00:00,137.13
13/04/2005 17:00:00,146.93
14/04/2005 17:00:00,146.93
15/04/2005 17:00:00,127.34
18/04/2005 17:00:00,137.13
19/04/2005 17:00:00,127.34
20/04/2005 17:00:00,137.13
21/04/2005 17:00:00,127.34
22/04/2005 17:00:00,117.54
25/04/2005 17:00:00,117.54
26/04/2005 17:00:00,127.34
28/04/2005 17:00:00,117.54
29/04/2005 17:00:00,107.75
03/05/2005 17:00:00,117.54
04/05/2005 17:00:00,127.34
05/05/2005 17:00:00,127.34
06/05/2005 17:00:00,117.54
09/05/2005 17:00:00,117.54
10/05/2005 17:00:00,107.75
11/05/2005 17:00:00,107.75
12/05/2005 17:00:00,117.54
13/05/2005 17:00:00,107.75
16/05/2005 17:00:00,117.54
17/05/2005 17:00:00,117.54
18/05/2005 17:00:00,127.34
19/05/2005 17:00:00,127.34
20/05/2005 17:00:00,127.34
23/05/2005 17:00:00,117.54
24/05/2005 17:00:00,127.34
25/05/2005 17:00:00,127.34
26/05/2005 17:00:00,127.34
27/05/2005 17:00:00,117.54
30/05/2005 17:00:00,127.34
31/05/2005 17:00:00,127.34
01/06/2005 17:00:00,127.34
02/06/2005 17:00:00,117.54
06/06/2005 17:00:00,127.34
07/06/2005 17:00:00,127.34
08/06/2005 17:00:00,127.34
09/06/2005 17:00:00,127.34
10/06/2005 17:00:00,127.34
13/06/2005 17:00:00,137.13
14/06/2005 17:00:00,137.13
15/06/2005 17:00:00,137.13
17/06/2005 17:00:00,146.93
20/06/2005 17:00:00,137.13
21/06/2005 17:00:00,137.13
22/06/2005 17:00:00,127.34
23/06/2005 17:00:00,146.93
24/06/2005 17:00:00,146.93
27/06/2005 17:00:00,146.93
28/06/2005 17:00:00,146.93
29/06/2005 17:00:00,146.93
30/06/2005 17:00:00,146.93
01/07/2005 17:00:00,146.93
04/07/2005 17:00:00,146.93
05/07/2005 17:00:00,146.93
06/07/2005 17:00:00,146.93
07/07/2005 17:00:00,146.93
08/07/2005 17:00:00,146.93
11/07/2005 17:00:00,146.93
12/07/2005 17:00:00,146.93
13/07/2005 17:00:00,146.93
14/07/2005 17:00:00,156.72
15/07/2005 17:00:00,146.93
18/07/2005 17:00:00,156.72
19/07/2005 17:00:00,156.72
20/07/2005 17:00:00,156.72
21/07/2005 17:00:00,156.72
22/07/2005 17:00:00,166.52
25/07/2005 17:00:00,146.93
26/07/2005 17:00:00,156.72
27/07/2005 17:00:00,146.93
28/07/2005 17:00:00,146.93
29/07/2005 17:00:00,146.93
01/08/2005 17:00:00,156.72
02/08/2005 17:00:00,156.72
03/08/2005 17:00:00,156.72
04/08/2005 17:00:00,166.52
05/08/2005 17:00:00,166.52
08/08/2005 17:00:00,166.52
10/08/2005 17:00:00,166.52
11/08/2005 17:00:00,156.72
12/08/2005 17:00:00,156.72
15/08/2005 17:00:00,146.93
16/08/2005 17:00:00,137.13
17/08/2005 17:00:00,137.13
18/08/2005 17:00:00,146.93
19/08/2005 17:00:00,146.93
22/08/2005 17:00:00,137.13
23/08/2005 17:00:00,137.13
24/08/2005 17:00:00,137.13
25/08/2005 17:00:00,137.13
26/08/2005 17:00:00,137.13
29/08/2005 17:00:00,137.13
30/08/2005 17:00:00,127.34
31/08/2005 17:00:00,137.13
01/09/2005 17:00:00,127.34
02/09/2005 17:00:00,137.13
05/09/2005 17:00:00,137.13
06/09/2005 17:00:00,127.34
07/09/2005 17:00:00,146.93
08/09/2005 17:00:00,137.13
09/09/2005 17:00:00,137.13
12/09/2005 17:00:00,146.93
13/09/2005 17:00:00,146.93
14/09/2005 17:00:00,137.13
15/09/2005 17:00:00,146.93
16/09/2005 17:00:00,137.13
19/09/2005 17:00:00,137.13
20/09/2005 17:00:00,137.13
21/09/2005 17:00:00,127.34
22/09/2005 17:00:00,137.13
23/09/2005 17:00:00,127.34
26/09/2005 17:00:00,137.13
27/09/2005 17:00:00,137.13
28/09/2005 17:00:00,137.13
29/09/2005 17:00:00,127.34
03/10/2005 17:00:00,123.42
04/10/2005 17:00:00,144.97
05/10/2005 17:00:00,137.13
06/10/2005 17:00:00,132.24
07/10/2005 17:00:00,125.38
10/10/2005 17:00:00,125.38
11/10/2005 17:00:00,125.38
12/10/2005 17:00:00,131.26
13/10/2005 17:00:00,122.44
14/10/2005 17:00:00,121.46
17/10/2005 17:00:00,118.52
18/10/2005 17:00:00,121.46
19/10/2005 17:00:00,117.54
20/10/2005 17:00:00,117.54
21/10/2005 17:00:00,117.54
24/10/2005 17:00:00,114.6
25/10/2005 17:00:00,111.67
26/10/2005 17:00:00,108.73
27/10/2005 17:00:00,94.03
28/10/2005 17:00:00,91.1
31/10/2005 17:00:00,88.16
01/11/2005 17:00:00,94.03
02/11/2005 17:00:00,92.07
03/11/2005 17:00:00,86.2
04/11/2005 17:00:00,79.34
07/11/2005 17:00:00,79.34
08/11/2005 17:00:00,87.18
09/11/2005 17:00:00,90.12
10/11/2005 17:00:00,93.05
11/11/2005 17:00:00,95.99
14/11/2005 17:00:00,90.12
15/11/2005 17:00:00,86.2
16/11/2005 17:00:00,83.26
17/11/2005 17:00:00,85.22
18/11/2005 17:00:00,90.12
21/11/2005 17:00:00,102.85
22/11/2005 17:00:00,116.56
23/11/2005 17:00:00,116.56
24/11/2005 17:00:00,111.67
25/11/2005 17:00:00,110.69
28/11/2005 17:00:00,114.6
29/11/2005 17:00:00,113.62
30/11/2005 17:00:00,107.75
01/12/2005 17:00:00,111.67
02/12/2005 17:00:00,111.67
05/12/2005 17:00:00,102.85
06/12/2005 17:00:00,107.75
07/12/2005 17:00:00,97.95
08/12/2005 17:00:00,97.95
09/12/2005 17:00:00,102.85
12/12/2005 17:00:00,101.87
13/12/2005 17:00:00,102.85
14/12/2005 17:00:00,97.95
15/12/2005 17:00:00,102.85
19/12/2005 17:00:00,115.58
20/12/2005 17:00:00,111.67
21/12/2005 17:00:00,102.85
22/12/2005 17:00:00,102.85
23/12/2005 17:00:00,102.85
28/12/2005 17:00:00,102.85
29/12/2005 17:00:00,102.85
30/12/2005 17:00:00,111.67
03/01/2006 17:00:00,97.95
04/01/2006 17:00:00,102.85
05/01/2006 17:00:00,97.95
06/01/2006 17:00:00,97.95
09/01/2006 17:00:00,97.95
10/01/2006 17:00:00,97.95
11/01/2006 17:00:00,92.07
12/01/2006 17:00:00,93.05
13/01/2006 17:00:00,88.16
16/01/2006 17:00:00,93.05
17/01/2006 17:00:00,93.05
18/01/2006 17:00:00,88.16
19/01/2006 17:00:00,92.07
20/01/2006 17:00:00,93.05
23/01/2006 17:00:00,83.26
24/01/2006 17:00:00,93.05
25/01/2006 17:00:00,95.99
26/01/2006 17:00:00,100.89
27/01/2006 17:00:00,99.91
30/01/2006 17:00:00,90.12
31/01/2006 17:00:00,97.95
01/02/2006 17:00:00,100.89
02/02/2006 17:00:00,92.07
03/02/2006 17:00:00,100.89
06/02/2006 17:00:00,110.69
07/02/2006 17:00:00,117.54
08/02/2006 17:00:00,115.58
09/02/2006 17:00:00,122.44
10/02/2006 17:00:00,123.42
13/02/2006 17:00:00,125.38
14/02/2006 17:00:00,122.44
15/02/2006 17:00:00,122.44
16/02/2006 17:00:00,124.4
17/02/2006 17:00:00,117.54
20/02/2006 17:00:00,117.54
21/02/2006 17:00:00,118.52
22/02/2006 17:00:00,122.44
23/02/2006 17:00:00,122.44
24/02/2006 17:00:00,122.44
27/02/2006 17:00:00,123.42
28/02/2006 17:00:00,122.44
03/03/2006 17:00:00,122.44
06/03/2006 17:00:00,120.48
07/03/2006 17:00:00,112.64
08/03/2006 17:00:00,112.64
09/03/2006 17:00:00,122.44
13/03/2006 17:00:00,113.62
14/03/2006 17:00:00,114.6
15/03/2006 17:00:00,118.52
16/03/2006 17:00:00,118.52
17/03/2006 17:00:00,127.34
20/03/2006 17:00:00,126.36
22/03/2006 17:00:00,127.34
23/03/2006 17:00:00,137.13
24/03/2006 17:00:00,143.01
27/03/2006 17:00:00,132.24
28/03/2006 17:00:00,131.26
29/03/2006 17:00:00,132.24
30/03/2006 17:00:00,132.24
31/03/2006 17:00:00,135.17
03/04/2006 17:00:00,135.17
04/04/2006 17:00:00,132.24
05/04/2006 17:00:00,127.34
06/04/2006 17:00:00,127.34
07/04/2006 17:00:00,122.44
10/04/2006 17:00:00,126.36
11/04/2006 17:00:00,126.36
12/04/2006 17:00:00,114.6
13/04/2006 17:00:00,114.6
19/04/2006 17:00:00,112.64
20/04/2006 17:00:00,104.81
21/04/2006 17:00:00,107.75
24/04/2006 17:00:00,107.75
25/04/2006 17:00:00,109.71
26/04/2006 17:00:00,110.69
28/04/2006 17:00:00,110.69
02/05/2006 17:00:00,109.71
03/05/2006 17:00:00,109.71
04/05/2006 17:00:00,112.64
05/05/2006 17:00:00,122.44
09/05/2006 17:00:00,112.64
10/05/2006 17:00:00,108.73
11/05/2006 17:00:00,110.69
12/05/2006 17:00:00,110.69
15/05/2006 17:00:00,107.75
16/05/2006 17:00:00,107.75
17/05/2006 17:00:00,103.83
18/05/2006 17:00:00,102.85
19/05/2006 17:00:00,97.95
22/05/2006 17:00:00,93.05
23/05/2006 17:00:00,111.67
24/05/2006 17:00:00,115.58
26/05/2006 17:00:00,103.83
29/05/2006 17:00:00,116.56
30/05/2006 17:00:00,107.75
31/05/2006 17:00:00,103.83
01/06/2006 17:00:00,101.87
02/06/2006 17:00:00,109.71
05/06/2006 17:00:00,110.69
06/06/2006 17:00:00,102.85
07/06/2006 17:00:00,107.75
08/06/2006 17:00:00,99.91
09/06/2006 17:00:00,97.95
12/06/2006 17:00:00,97.95
13/06/2006 17:00:00,95.99
19/06/2006 17:00:00,93.05
21/06/2006 17:00:00,93.05
22/06/2006 17:00:00,91.1
23/06/2006 17:00:00,91.1
27/06/2006 17:00:00,92.07
28/06/2006 17:00:00,92.07
29/06/2006 17:00:00,100.89
03/07/2006 17:00:00,96.97
04/07/2006 17:00:00,97.95
05/07/2006 17:00:00,97.95
06/07/2006 17:00:00,94.03
07/07/2006 17:00:00,95.01
10/07/2006 17:00:00,93.05
11/07/2006 17:00:00,93.05
12/07/2006 17:00:00,94.03
13/07/2006 17:00:00,95.01
14/07/2006 17:00:00,93.05
17/07/2006 17:00:00,93.05
18/07/2006 17:00:00,94.03
19/07/2006 17:00:00,94.03
20/07/2006 17:00:00,92.07
21/07/2006 17:00:00,94.03
24/07/2006 17:00:00,95.99
25/07/2006 17:00:00,93.05
28/07/2006 17:00:00,91.1
31/07/2006 17:00:00,102.85
01/08/2006 17:00:00,99.91
07/08/2006 17:00:00,89.14
08/08/2006 17:00:00,97.95
11/08/2006 17:00:00,93.05
14/08/2006 17:00:00,93.05
15/08/2006 17:00:00,93.05
16/08/2006 17:00:00,94.03
18/08/2006 17:00:00,102.85
22/08/2006 17:00:00,97.95
23/08/2006 17:00:00,97.95
24/08/2006 17:00:00,95.01
28/08/2006 17:00:00,95.01
29/08/2006 17:00:00,94.03
31/08/2006 17:00:00,92.07
01/09/2006 17:00:00,95.99
04/09/2006 17:00:00,96.97
05/09/2006 17:00:00,94.03
06/09/2006 17:00:00,93.05
07/09/2006 17:00:00,93.05
08/09/2006 17:00:00,95.99
11/09/2006 17:00:00,95.99
12/09/2006 17:00:00,95.99
13/09/2006 17:00:00,93.05
14/09/2006 17:00:00,94.03
18/09/2006 17:00:00,94.03
19/09/2006 17:00:00,95.01
20/09/2006 17:00:00,94.03
21/09/2006 17:00:00,95.99
22/09/2006 17:00:00,94.03
26/09/2006 17:00:00,91.1
27/09/2006 17:00:00,90.12
28/09/2006 17:00:00,89.14
29/09/2006 17:00:00,93.05
02/10/2006 17:00:00,90.12
03/10/2006 17:00:00,93.05
04/10/2006 17:00:00,90.12
05/10/2006 17:00:00,90.12
06/10/2006 17:00:00,90.12
09/10/2006 17:00:00,91.1
10/10/2006 17:00:00,90.12
11/10/2006 17:00:00,90.12
12/10/2006 17:00:00,80.32
13/10/2006 17:00:00,80.32
17/10/2006 17:00:00,83.26
18/10/2006 17:00:00,88.16
23/10/2006 17:00:00,88.16
25/10/2006 17:00:00,88.16
26/10/2006 17:00:00,88.16
27/10/2006 17:00:00,88.16
30/10/2006 17:00:00,88.16
31/10/2006 17:00:00,92.07
01/11/2006 17:00:00,92.07
02/11/2006 17:00:00,92.07
03/11/2006 17:00:00,93.05
06/11/2006 17:00:00,93.05
07/11/2006 17:00:00,93.05
08/11/2006 17:00:00,96.97
09/11/2006 17:00:00,93.05
10/11/2006 17:00:00,95.01
13/11/2006 17:00:00,96.97
14/11/2006 17:00:00,104.81
15/11/2006 17:00:00,101.87
16/11/2006 17:00:00,102.85
17/11/2006 17:00:00,109.71
20/11/2006 17:00:00,112.64
21/11/2006 17:00:00,117.54
22/11/2006 17:00:00,117.54
23/11/2006 17:00:00,115.58
24/11/2006 17:00:00,105.79
27/11/2006 17:00:00,107.75
28/11/2006 17:00:00,107.75
29/11/2006 17:00:00,99.91
30/11/2006 17:00:00,113.62
01/12/2006 17:00:00,113.62
04/12/2006 17:00:00,110.69
05/12/2006 17:00:00,105.79
06/12/2006 17:00:00,107.75
07/12/2006 17:00:00,104.81
11/12/2006 17:00:00,107.75
12/12/2006 17:00:00,107.75
13/12/2006 17:00:00,102.85
14/12/2006 17:00:00,96.97
15/12/2006 17:00:00,102.85
18/12/2006 17:00:00,100.89
19/12/2006 17:00:00,107.75
20/12/2006 17:00:00,117.54
21/12/2006 17:00:00,128.32
22/12/2006 17:00:00,122.44
27/12/2006 17:00:00,119.5
28/12/2006 17:00:00,122.44
29/12/2006 17:00:00,127.34
02/01/2007 17:00:00,127.34
03/01/2007 17:00:00,124.4
04/01/2007 17:00:00,126.36
11/01/2007 17:00:00,120.48
12/01/2007 17:00:00,123.42
